pubdate,title,duration,arcurl,aid
2023-11-24,-1,1.52,-1,-1
2023-11-25,-1,8.05,-1,-1
2023-11-25,-1,4.88,-1,-1
2023-11-25,-1,1.28,-1,-1
2023-11-26,-1,3.15,-1,-1
2023-11-26,-1,0.63,-1,-1
2023-11-28,-1,0.63,-1,-1
2023-11-28,-1,2.25,-1,-1
2023-11-30,-1,2.67,-1,-1
2023-12-01,-1,8.92,-1,-1
2023-12-01,-1,4.27,-1,-1
2023-12-01,-1,0.3,-1,-1
2023-12-02,-1,0.23,-1,-1
2023-12-03,ikun铠甲，合体！！！,12.28,http://www.bilibili.com/video/av621710455,621710455
2023-12-03,中国boy的赞美能换到啥?以物换物第二期！,12.28,http://www.bilibili.com/video/av52769811,52769811
2023-12-04,-1,1.25,-1,-1
2023-12-04,-1,3.7,-1,-1
2023-12-04,-1,0.45,-1,-1
2023-12-04,-1,3.05,-1,-1
2023-12-06,-1,2.52,-1,-1
2023-12-07,-1,2.33,-1,-1
2023-12-07,-1,0.27,-1,-1
2023-12-08,-1,2.52,-1,-1
2023-12-08,-1,0.33,-1,-1
2023-12-09,-1,1.53,-1,-1
2023-12-09,-1,2.45,-1,-1
2023-12-10,-1,0.62,-1,-1
2023-12-11,夜晚两点半遇到一只中分鬼，幸亏自己跑得快，不然就要被当成小黑子做成了篮球！,30.47,http://www.bilibili.com/video/av964557802,964557802
2023-12-14,-1,4.67,-1,-1
2023-12-15,-1,0.28,-1,-1
2023-12-16,-1,3.58,-1,-1
2023-12-16,-1,3.42,-1,-1
2023-12-16,-1,2.22,-1,-1
2023-12-17,-1,1.42,-1,-1
2023-12-18,【综艺名场面大赏】2023爆笑盘点,12.43,http://www.bilibili.com/video/av367467700,367467700
2023-12-19,-1,0.23,-1,-1
2023-12-19,-1,3.0,-1,-1
2023-12-19,-1,0.25,-1,-1
2023-12-20,-1,0.23,-1,-1
2023-12-20,-1,0.15,-1,-1
2023-12-20,-1,1.15,-1,-1
2023-12-21,-1,0.55,-1,-1
2023-12-21,-1,0.37,-1,-1
2023-12-22,-1,1.87,-1,-1
2023-12-22,-1,0.58,-1,-1
2023-12-22,-1,9.23,-1,-1
2023-12-22,【第四届金塌房大赏】2023塌房大盘点,13.38,http://www.bilibili.com/video/av880107890,880107890
2023-12-22,-1,0.5,-1,-1
2023-12-22,-1,0.22,-1,-1
2023-12-23,-1,2.47,-1,-1
2023-12-23,-1,0.28,-1,-1
2023-12-24,-1,1.33,-1,-1
2023-12-24,-1,1.73,-1,-1
2023-12-25,-1,1.23,-1,-1
2023-12-25,-1,3.4,-1,-1
2023-12-26,-1,0.48,-1,-1
2023-12-26,-1,0.37,-1,-1
2023-12-26,-1,0.28,-1,-1
2023-12-27,-1,0.27,-1,-1
2023-12-27,-1,1.08,-1,-1
2023-12-28,-1,0.12,-1,-1
2023-12-28,-1,0.35,-1,-1
2023-12-28,-1,0.28,-1,-1
2023-12-28,-1,0.22,-1,-1
2023-12-29,-1,4.77,-1,-1
2023-12-29,-1,0.4,-1,-1
2023-12-29,-1,8.18,-1,-1
2023-12-30,-1,0.2,-1,-1
2023-12-30,-1,1.0,-1,-1
2023-12-30,-1,0.32,-1,-1
2023-12-30,-1,0.38,-1,-1
2023-12-31,-1,6.67,-1,-1
2023-12-31,-1,0.38,-1,-1
2024-01-01,-1,0.22,-1,-1
2024-01-01,-1,0.28,-1,-1
2024-01-02,-1,0.48,-1,-1
2024-01-04,-1,1.82,-1,-1
2024-01-04,-1,0.8,-1,-1
2024-01-05,-1,0.48,-1,-1
2024-01-05,-1,1.18,-1,-1
2024-01-06,-1,4.4,-1,-1
2024-01-07,-1,1.33,-1,-1
2024-01-08,-1,0.62,-1,-1
2024-01-08,-1,0.35,-1,-1
2024-01-09,-1,2.68,-1,-1
2024-01-09,-1,1.57,-1,-1
2024-01-09,-1,2.32,-1,-1
2024-01-09,-1,0.45,-1,-1
2024-01-09,-1,0.42,-1,-1
2024-01-10,-1,1.47,-1,-1
2024-01-10,-1,0.22,-1,-1
2024-01-11,-1,10.33,-1,-1
2024-01-11,-1,3.28,-1,-1
2024-01-11,-1,0.32,-1,-1
2024-01-12,-1,3.8,-1,-1
2024-01-12,-1,2.8,-1,-1
2024-01-12,-1,0.55,-1,-1
2024-01-12,-1,0.8,-1,-1
2024-01-12,-1,0.28,-1,-1
2024-01-12,-1,2.48,-1,-1
2024-01-12,-1,1.35,-1,-1
2024-01-13,-1,0.25,-1,-1
2024-01-13,-1,11.33,-1,-1
2024-01-13,-1,4.55,-1,-1
2024-01-13,-1,0.28,-1,-1
2024-01-14,-1,3.73,-1,-1
2024-01-14,-1,2.62,-1,-1
2024-01-14,-1,0.27,-1,-1
2024-01-15,-1,0.55,-1,-1
2024-01-15,我拿奖了！但工作人员差点丢了工作......,13.0,http://www.bilibili.com/video/av581347693,581347693
2024-01-15,-1,0.52,-1,-1
2024-01-16,-1,4.55,-1,-1
2024-01-16,-1,2.03,-1,-1
2024-01-16,-1,0.3,-1,-1
2024-01-16,-1,1.35,-1,-1
2024-01-20,-1,2.53,-1,-1
2024-01-20,-1,0.22,-1,-1
2024-01-21,-1,1.47,-1,-1
2024-01-22,-1,3.48,-1,-1
2024-01-22,-1,0.53,-1,-1
2024-01-23,-1,3.3,-1,-1
2024-01-24,-1,0.68,-1,-1
2024-01-24,我吃得这么好在做的各位都有责任，流浪汉实也要享受生活吃把子肉，把子坤坤肉，把子牛排。,13.97,http://www.bilibili.com/video/av581678851,581678851
2024-01-24,-1,0.53,-1,-1
2024-01-24,-1,2.52,-1,-1
2024-01-25,-1,0.35,-1,-1
2024-01-26,-1,3.03,-1,-1
2024-01-26,-1,1.22,-1,-1
2024-01-27,-1,1.1,-1,-1
2024-01-28,-1,1.18,-1,-1
2024-01-29,-1,1.33,-1,-1
2024-01-30,-1,0.82,-1,-1
2024-02-01,-1,8.53,-1,-1
2024-02-01,-1,0.72,-1,-1
2024-02-02,-1,0.35,-1,-1
2024-02-02,-1,3.3,-1,-1
2024-02-02,-1,0.32,-1,-1
2024-02-03,-1,1.7,-1,-1
2024-02-03,-1,0.53,-1,-1
2024-02-04,-1,1.28,-1,-1
2024-02-04,-1,1.08,-1,-1
2024-02-05,-1,0.88,-1,-1
2024-02-06,-1,4.53,-1,-1
2024-02-07,-1,0.32,-1,-1
2024-02-07,-1,0.53,-1,-1
